Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,4.6289,25,2.4633,592.072,11.84154,E04001
26,56,4.6289,25,2.4683,594.724,11.89458,E04001
26,56,4.6289,25,2.4733,597.428,11.94866,E04001
26,56,4.6289,25,2.4783,600.028,12.00066,E04001
26,56,4.6289,25,2.4833,602.68,12.0537,E04001
26,56,4.6289,25,2.4883,605.332,12.10674,E04001
26,56,4.6289,25,2.4933,607.932,12.15874,E04001
26,56,4.6289,25,2.4983,610.532,12.21074,E04001
26,56,4.6289,25,2.5033,613.08,12.2617,E04001
26,56,4.6289,25,2.5083,615.68,12.3137,E04001
26,56,4.6289,25,2.5133,618.228,12.36466,E04001
26,56,4.6289,25,2.5183,620.776,12.41562,E04001
26,56,4.6289,25,2.5233,623.272,12.46554,E04001
26,56,4.6289,25,2.5283,625.768,12.51546,E04001
26,56,4.6289,25,2.5333,628.316,12.56642,E04001
26,56,4.6289,25,2.5383,630.76,12.6153,E04001
26,56,4.6289,25,2.5433,633.256,12.66522,E04001
26,56,4.6289,25,2.5483,635.7,12.7141,E04001
26,56,4.6289,25,2.5533,638.144,12.76298,E04001
26,56,4.6289,25,2.5583,640.536,12.81082,E04001
26,56,4.6289,25,2.5633,642.98,12.8597,E04001
26,56,3.4889,28,0.9502,95.524,1.91058,E04001
26,56,3.4889,28,0.9552,98.592,1.97194,E04001
26,56,3.4889,28,0.9602,101.712,2.03434,E04001
26,56,3.4889,28,0.9652,104.78,2.0957,E04001
26,56,3.4889,28,0.9702,107.952,2.15914,E04001
26,56,3.4889,28,0.9752,111.124,2.22258,E04001
26,56,3.4889,28,0.9802,114.296,2.28602,E04001
26,56,3.4889,28,0.9852,117.52,2.3505,E04001
26,56,3.4889,28,0.9902,120.744,2.41498,E04001
26,56,3.4889,28,0.9952,123.968,2.47946,E04001
26,56,3.4889,28,1.0002,127.244,2.54498,E04001
26,56,3.4889,28,1.0052,130.52,2.6105,E04001
26,56,3.4889,28,1.0102,133.796,2.67602,E04001
26,56,3.4889,28,1.0152,137.124,2.74258,E04001
26,56,3.4889,28,1.0202,140.452,2.80914,E04001
26,56,3.4889,28,1.0252,143.78,2.8757,E04001
26,56,3.4889,28,1.0302,147.16,2.9433,E04001
26,56,3.4889,28,1.0352,150.54,3.0109,E04001
26,56,3.4889,28,1.0402,153.972,3.07954,E04001
26,56,3.4889,28,1.0452,157.352,3.14714,E04001
26,56,3.4889,28,1.0502,160.784,3.21578,E04001
26,56,3.4889,28,1.0552,164.216,3.28442,E04001
26,56,3.4889,28,1.0602,167.7,3.3541,E04001
26,56,3.4889,28,1.0652,171.132,3.42274,E04001
26,56,3.4889,28,1.0702,174.564,3.49138,E04001
26,56,3.4889,28,1.0752,178.1,3.5621,E04001
26,56,3.4889,28,1.0802,181.532,3.63074,E04001
26,56,3.4889,28,1.0852,185.016,3.70042,E04001
26,56,3.4889,28,1.0902,188.5,3.7701,E04001
26,56,3.4889,28,1.0952,191.984,3.83978,E04001
26,56,3.4889,28,1.1002,195.468,3.90946,E04001
26,56,3.4889,28,1.1052,198.952,3.97914,E04001
26,56,3.4889,28,1.1102,202.488,4.04986,E04001
26,56,3.4889,28,1.1152,205.92,4.1185,E04001
26,56,3.4889,28,1.1202,209.456,4.18922,E04001
26,56,3.4889,28,1.1252,212.992,4.25994,E04001
26,56,3.4889,28,1.1302,216.424,4.32858,E04001
26,56,3.4889,28,1.1352,220.012,4.40034,E04001
26,56,3.4889,28,1.1402,223.496,4.47002,E04001
26,56,3.4889,28,1.1452,227.032,4.54074,E04001
26,56,3.4889,28,1.1502,230.568,4.61146,E04001
26,56,3.4889,28,1.1552,234.104,4.68218,E04001
26,56,3.4889,28,1.1602,237.692,4.75394,E04001
26,56,3.4889,28,1.1652,241.228,4.82466,E04001
26,56,3.4889,28,1.1702,244.868,4.89746,E04001
26,56,3.4889,28,1.1752,248.404,4.96818,E04001
26,56,3.4889,28,1.1802,252.044,5.04098,E04001
26,56,3.4889,28,1.1852,255.684,5.11378,E04001
26,56,3.4889,28,1.1902,259.324,5.18658,E04001
26,56,3.4889,28,1.1952,263.016,5.26042,E04001
26,56,3.4889,28,1.2002,266.708,5.33426,E04001
26,56,3.4889,28,1.2052,270.452,5.40914,E04001
26,56,3.4889,28,1.2102,274.196,5.48402,E04001
26,56,3.4889,28,1.2152,277.94,5.5589,E04001
26,56,3.4889,28,1.2202,281.84,5.6369,E04001
26,56,3.4889,28,1.2252,285.636,5.71282,E04001
26,56,3.4889,28,1.2302,289.536,5.79082,E04001
26,56,3.4889,28,1.2352,293.488,5.86986,E04001
26,56,3.4889,28,1.2402,297.388,5.94786,E04001
26,56,3.4889,28,1.2452,301.392,6.02794,E04001
26,56,3.4889,28,1.2502,305.448,6.10906,E04001
26,56,3.4889,28,1.2552,309.452,6.18914,E04001
26,56,3.4889,28,1.2602,313.612,6.27234,E04001
26,56,3.4889,28,1.2652,317.72,6.3545,E04001
26,56,3.4889,28,1.2702,321.932,6.43874,E04001
26,56,3.4889,28,1.2752,326.196,6.52402,E04001
26,56,3.4889,28,1.2802,330.408,6.60826,E04001
26,56,3.4889,28,1.2852,334.776,6.69562,E04001
26,56,3.4889,28,1.2902,339.092,6.78194,E04001
26,56,3.4889,28,1.2952,343.512,6.87034,E04001
26,56,3.4889,28,1.3002,347.984,6.95978,E04001
26,56,3.4889,28,1.3052,352.404,7.04818,E04001
26,56,3.4889,28,1.3102,356.98,7.1397,E04001
26,56,3.4889,28,1.3152,361.556,7.23122,E04001
26,56,3.4889,28,1.3202,366.132,7.32274,E04001
26,56,3.4889,28,1.3252,370.864,7.41738,E04001
26,56,3.4889,28,1.3302,375.544,7.51098,E04001
26,56,3.4889,28,1.3352,380.328,7.60666,E04001
26,56,3.4889,28,1.3402,385.112,7.70234,E04001
26,56,3.4889,28,1.3452,389.896,7.79802,E04001
26,56,3.4889,28,1.3502,394.836,7.89682,E04001
26,56,3.4889,28,1.3552,399.724,7.99458,E04001
26,56,3.4889,28,1.3602,404.664,8.09338,E04001
26,56,3.4889,28,1.3652,409.708,8.19426,E04001
26,56,3.4889,28,1.3702,414.804,8.29618,E04001
26,56,3.4889,28,1.3752,419.848,8.39706,E04001
26,56,3.4889,28,1.3802,425.048,8.50106,E04001
26,56,3.4889,28,1.3852,430.196,8.60402,E04001
26,56,3.4889,28,1.3902,435.396,8.70802,E04001
26,56,3.4889,28,1.3952,440.7,8.8141,E04001
26,56,3.4889,28,1.4002,445.952,8.91914,E04001
26,56,3.4889,28,1.4052,451.308,9.02626,E04001
26,56,3.4889,28,1.4102,456.664,9.13338,E04001
26,56,3.4889,28,1.4152,462.02,9.2405,E04001
26,56,3.4889,28,1.4202,467.532,9.35074,E04001
26,56,3.4889,28,1.4252,472.992,9.45994,E04001
26,56,3.4889,28,1.4302,478.452,9.56914,E04001
26,56,3.4889,28,1.4352,484.068,9.68146,E04001
26,56,3.4889,28,1.4402,489.58,9.7917,E04001
26,56,3.4889,28,1.4452,495.144,9.90298,E04001
26,56,3.4889,28,1.4502,500.864,10.01738,E04001
26,56,3.4889,28,1.4552,506.48,10.1297,E04001
26,56,3.4889,28,1.4602,512.2,10.2441,E04001
26,56,3.4889,28,1.4652,517.868,10.35746,E04001
26,56,3.4889,28,1.4702,523.64,10.4729,E04001
26,56,3.4889,28,1.4752,529.412,10.58834,E04001
26,56,3.4889,28,1.4802,535.184,10.70378,E04001
26,56,3.4889,28,1.4852,541.06,10.8213,E04001
26,56,3.4889,28,1.4902,546.884,10.93778,E04001
26,56,3.4889,28,1.4952,552.76,11.0553,E04001
26,56,3.4889,28,1.5002,558.636,11.17282,E04001
26,56,3.4889,28,1.5052,564.512,11.29034,E04001
26,56,3.4889,28,1.5102,570.492,11.40994,E04001
26,56,3.4889,28,1.5152,576.42,11.5285,E04001
26,56,3.4889,28,1.5202,582.348,11.64706,E04001
26,56,3.4889,28,1.5252,588.38,11.7677,E04001
26,56,3.4889,28,1.5302,594.36,11.8873,E04001
26,56,3.4889,28,1.5352,600.392,12.00794,E04001
26,56,3.4889,28,1.5402,606.424,12.12858,E04001
26,56,3.4889,28,1.5452,612.404,12.24818,E04001
26,56,3.4889,28,1.5502,618.488,12.36986,E04001
26,56,3.4889,28,1.5552,624.572,12.49154,E04001
26,56,3.4889,28,1.5602,630.552,12.61114,E04001
26,56,3.4889,28,1.5652,636.74,12.7349,E04001
26,56,3.4889,28,1.5702,642.772,12.85554,E04001
26,56,3.4889,28,1.5752,648.804,12.97618,E04001
26,56,3.4889,28,1.5802,654.992,13.09994,E04001
26,56,3.4889,28,1.5852,661.024,13.22058,E04001
26,56,3.4889,28,1.5902,667.16,13.3433,E04001
26,56,3.4889,28,1.5952,673.244,13.46498,E04001
26,56,3.4889,28,1.6002,679.328,13.58666,E04001
26,56,3.4889,28,1.6052,685.464,13.70938,E04001
26,56,3.4889,28,1.6102,691.548,13.83106,E04001
26,56,3.4889,28,1.6152,697.58,13.9517,E04001
26,56,3.4889,28,1.6202,703.768,14.07546,E04001
26,56,3.4889,28,1.6252,709.8,14.1961,E04001
26,56,3.4889,28,1.6302,715.78,14.3157,E04001
26,56,3.4889,28,1.6352,722.02,14.4405,E04001
26,56,3.4889,28,1.6402,728,14.5601,E04001
26,56,3.4889,28,1.6452,734.032,14.68074,E04001
26,56,3.4889,28,1.6502,740.168,14.80346,E04001
26,56,3.4889,28,1.6552,746.096,14.92202,E04001
26,56,3.4889,28,1.6602,752.128,15.04266,E04001
26,56,3.4889,28,1.6652,758.16,15.1633,E04001
26,56,3.4889,28,1.6702,764.088,15.28186,E04001
26,56,3.4889,28,1.6752,770.068,15.40146,E04001
26,56,3.4889,28,1.6802,776.048,15.52106,E04001
26,56,3.4889,28,1.6852,781.872,15.63754,E04001
26,56,3.4889,28,1.6902,787.8,15.7561,E04001
26,56,3.4889,28,1.6952,793.728,15.87466,E04001
26,56,3.4889,28,1.7002,799.552,15.99114,E04001
26,56,3.4889,28,1.7052,805.376,16.10762,E04001
26,56,3.4889,28,1.7102,811.252,16.22514,E04001
26,56,3.4889,28,1.7152,816.972,16.33954,E04001
26,56,3.4889,28,1.7202,822.744,16.45498,E04001
26,56,3.4889,28,1.7252,828.516,16.57042,E04001
26,56,3.4889,28,1.7302,834.132,16.68274,E04001
26,56,3.4889,28,1.7352,839.852,16.79714,E04001
26,56,3.4889,28,1.7402,845.52,16.9105,E04001
26,56,3.4889,28,1.7452,851.084,17.02178,E04001
26,56,3.4889,28,1.7502,856.7,17.1341,E04001
26,56,3.4889,28,1.7552,862.264,17.24538,E04001
26,56,3.4889,28,1.7602,867.724,17.35458,E04001
26,56,3.4889,28,1.7652,873.236,17.46482,E04001
26,56,3.4889,28,1.7702,878.696,17.57402,E04001
26,56,3.4889,28,1.7752,884.052,17.68114,E04001
26,56,3.4889,28,1.7802,889.408,17.78826,E04001
26,56,3.4889,28,1.7852,894.816,17.89642,E04001
26,56,3.4889,28,1.7902,900.068,18.00146,E04001
26,56,3.4889,28,1.7952,905.32,18.1065,E04001
26,56,3.4889,28,1.8002,910.624,18.21258,E04001
26,56,3.4889,28,1.8052,915.772,18.31554,E04001
26,56,3.4889,28,1.8102,920.868,18.41746,E04001
26,56,3.4889,28,1.8152,926.068,18.52146,E04001
26,56,3.4889,28,1.8202,931.112,18.62234,E04001
26,56,3.4889,28,1.8252,936.052,18.72114,E04001
26,56,3.4889,28,1.8302,941.148,18.82306,E04001
26,56,3.4889,28,1.8352,946.088,18.92186,E04001
26,56,3.4889,28,1.8402,950.976,19.01962,E04001
26,56,3.4889,28,1.8452,955.916,19.11842,E04001
26,56,3.4889,28,1.8502,960.752,19.21514,E04001
26,56,3.4889,28,1.8552,965.484,19.30978,E04001
26,56,3.4889,28,1.8602,970.216,19.40442,E04001
26,56,3.4889,28,1.8652,975,19.5001,E04001
26,56,3.4889,28,1.8702,979.628,19.59266,E04001
26,56,3.4889,28,1.8752,984.204,19.68418,E04001
26,56,3.4889,28,1.8802,988.832,19.77674,E04001
26,56,3.4889,28,1.8852,993.356,19.86722,E04001
26,56,3.4889,28,1.8902,997.828,19.95666,E04001
26,56,3.4889,28,1.8952,1002.352,20.04714,E04001
26,56,3.4889,28,1.9002,1006.72,20.1345,E04001
26,56,3.4889,28,1.9052,1011.088,20.22186,E04001
26,56,3.4889,28,1.9102,1015.404,20.30818,E04001
26,56,3.4889,28,1.9152,1019.72,20.3945,E04001
26,56,3.4889,28,1.9202,1023.932,20.47874,E04001
26,56,3.4889,28,1.9252,1028.092,20.56194,E04001
26,56,3.4889,28,1.9302,1032.356,20.64722,E04001
26,56,3.4889,28,1.9352,1036.464,20.72938,E04001
26,56,3.4889,28,1.9402,1040.468,20.80946,E04001
26,56,3.4889,28,1.9452,1044.576,20.89162,E04001
26,56,3.4889,28,1.9502,1048.58,20.9717,E04001
26,56,3.4889,28,1.9552,1052.532,21.05074,E04001
26,56,3.4889,28,1.9602,1056.432,21.12874,E04001
26,56,3.4889,28,1.9652,1060.332,21.20674,E04001
26,56,3.4889,28,1.9702,1064.128,21.28266,E04001
26,56,3.4889,28,1.9752,1067.924,21.35858,E04001
26,56,3.4889,28,1.9802,1071.72,21.4345,E04001
26,56,3.4889,28,1.9852,1075.412,21.50834,E04001
26,56,3.4889,28,1.9902,1079.052,21.58114,E04001
26,56,3.4889,28,1.9952,1082.692,21.65394,E04001
26,56,3.4889,28,2.0002,1086.332,21.72674,E04001
26,56,3.4889,28,2.0052,1089.868,21.79746,E04001
26,56,3.4889,28,2.0102,1093.352,21.86714,E04001
26,56,3.4889,28,2.0152,1096.888,21.93786,E04001
26,56,3.4889,28,2.0202,1100.32,22.0065,E04001
26,56,3.4889,28,2.0252,1103.752,22.07514,E04001
26,56,3.4889,28,2.0302,1107.08,22.1417,E04001
26,56,3.4889,28,2.0352,1110.46,22.2093,E04001
26,56,3.4889,28,2.0402,1113.736,22.27482,E04001
26,56,3.4889,28,2.0452,1116.96,22.3393,E04001
26,56,3.4889,28,2.0502,1120.184,22.40378,E04001
26,56,3.4889,28,2.0552,1123.408,22.46826,E04001
26,56,3.4889,28,2.0602,1126.58,22.5317,E04001
26,56,3.4889,28,2.0652,1129.648,22.59306,E04001
26,56,3.4889,28,2.0702,1132.768,22.65546,E04001
26,56,3.4889,28,2.0752,1135.836,22.71682,E04001
26,56,3.4889,28,2.0802,1138.8,22.7761,E04001
26,56,3.4889,28,2.0852,1141.764,22.83538,E04001
26,56,3.4889,28,2.0902,1144.728,22.89466,E04001
26,56,3.4889,28,2.0952,1147.692,22.95394,E04001
26,56,3.4889,28,2.1002,1150.552,23.01114,E04001
26,56,3.4889,28,2.1052,1153.36,23.0673,E04001
26,56,3.4889,28,2.1102,1156.22,23.1245,E04001
26,56,3.4889,28,2.1152,1158.976,23.17962,E04001
26,56,3.4889,28,2.1202,1161.732,23.23474,E04001
26,56,3.4889,28,2.1252,1164.436,23.28882,E04001
26,56,3.4889,28,2.1302,1167.14,23.3429,E04001
26,56,3.4889,28,2.1352,1169.792,23.39594,E04001
26,56,3.4889,28,2.1402,1172.444,23.44898,E04001
26,56,3.4889,28,2.1452,1175.044,23.50098,E04001
26,56,3.4889,28,2.1502,1177.644,23.55298,E04001
26,56,3.4889,28,2.1552,1180.192,23.60394,E04001
26,56,3.4889,28,2.1602,1182.688,23.65386,E04001
26,56,3.4889,28,2.1652,1185.184,23.70378,E04001
26,56,3.4889,28,2.1702,1187.628,23.75266,E04001
26,56,3.4889,28,2.1752,1190.072,23.80154,E04001
26,56,3.4889,28,2.1802,1192.464,23.84938,E04001
26,56,3.4889,28,2.1852,1194.856,23.89722,E04001
26,56,3.4889,28,2.1902,1197.248,23.94506,E04001
26,56,3.4889,28,2.1952,1199.588,23.99186,E04001
26,56,3.4889,28,2.2002,1201.876,24.03762,E04001
26,56,3.4889,28,2.2052,1204.216,24.08442,E04001
26,56,3.4889,28,2.2102,1206.452,24.12914,E04001
26,56,3.4889,28,2.2152,1208.74,24.1749,E04001
26,56,3.4889,28,2.2202,1210.924,24.21858,E04001
26,56,3.4889,28,2.2252,1213.16,24.2633,E04001
26,56,3.4889,28,2.2302,1215.344,24.30698,E04001
26,56,3.4889,28,2.2352,1217.528,24.35066,E04001
26,56,3.4889,28,2.2402,1219.66,24.3933,E04001
26,56,3.4889,28,2.2452,1221.74,24.4349,E04001
26,56,3.4889,28,2.2502,1223.872,24.47754,E04001
26,56,3.4889,28,2.2552,1225.952,24.51914,E04001
26,56,3.4889,28,2.2602,1228.032,24.56074,E04001
26,56,3.4889,28,2.2652,1230.06,24.6013,E04001
26,56,3.4889,28,2.2702,1232.088,24.64186,E04001
26,56,3.4889,28,2.2752,1234.116,24.68242,E04001
26,56,3.4889,28,2.2802,1236.092,24.72194,E04001
26,56,3.4889,28,2.2852,1238.068,24.76146,E04001
26,56,2.3474,30,0.5051,770.484,15.40978,E04001
26,56,2.3474,30,0.5101,800.852,16.01714,E04001
26,56,2.3474,30,0.5151,830.7,16.6141,E04001
26,56,2.3474,30,0.5201,860.652,17.21314,E04001
26,56,2.3474,30,0.5251,890.24,17.8049,E04001
26,56,2.3474,30,0.5301,919.308,18.38626,E04001
26,56,2.3474,30,0.5351,948.324,18.96658,E04001
26,56,2.3474,30,0.5401,976.612,19.53234,E04001
26,56,2.3474,30,0.5451,1004.9,20.0981,E04001
26,56,2.3474,30,0.5501,1032.304,20.64618,E04001
26,56,2.3474,30,0.5551,1059.76,21.1953,E04001
26,56,2.3474,30,0.5601,1086.644,21.73298,E04001
26,56,2.3474,30,0.5651,1112.644,22.25298,E04001
26,56,2.3474,30,0.5701,1138.488,22.76986,E04001
26,56,2.3474,30,0.5751,1163.188,23.26386,E04001
26,56,2.3474,30,0.5801,1187.888,23.75786,E04001
26,56,2.3474,30,0.5851,1211.184,24.22378,E04001
26,56,2.3474,30,0.5901,1234.636,24.69282,E04001
26,56,2.3474,30,0.5951,1257.152,25.14314,E04001
26,56,2.3474,30,0.6001,1278.42,25.5685,E04001
26,56,2.3474,30,0.6051,1299.584,25.99178,E04001
26,56,2.3474,30,0.6101,1319.188,26.38386,E04001
26,56,2.3474,30,0.6151,1338.844,26.77698,E04001
26,56,2.3474,30,0.6201,1356.732,27.13474,E04001
26,56,2.3474,30,0.6251,1374.984,27.49978,E04001
26,56,2.3474,30,0.6301,1392.196,27.84402,E04001
26,56,2.3474,30,0.6351,1408.056,28.16122,E04001
26,56,2.3474,30,0.6401,1423.968,28.47946,E04001
26,56,2.3474,30,0.6451,1438.32,28.7665,E04001
26,56,2.3474,30,0.6501,1453.036,29.06082,E04001
26,56,2.3474,30,0.6551,1466.036,29.32082,E04001
26,56,2.3474,30,0.6601,1479.712,29.59434,E04001
26,56,2.3474,30,0.6651,1492.608,29.85226,E04001
26,56,2.3474,30,0.6701,1504.464,30.08938,E04001
26,56,2.3474,30,0.6751,1516.736,30.33482,E04001
26,56,2.3474,30,0.6801,1527.76,30.5553,E04001
26,56,2.3474,30,0.6851,1539.512,30.79034,E04001
26,56,2.3474,30,0.6901,1549.964,30.99938,E04001
26,56,2.3474,30,0.6951,1561.456,31.22922,E04001
26,56,2.3474,30,0.7001,1571.544,31.43098,E04001
26,56,2.3474,30,0.7051,1582.984,31.65978,E04001
26,56,2.3474,30,0.7101,1592.864,31.85738,E04001
26,56,2.3474,30,0.7151,1604.46,32.0893,E04001
26,56,2.3474,30,0.7201,1615.692,32.31394,E04001
26,56,2.3474,30,0.7251,1626.144,32.52298,E04001
26,56,2.3474,30,0.7301,1637.688,32.75386,E04001
26,56,2.3474,30,0.7351,1648.296,32.96602,E04001
26,56,2.3474,30,0.7401,1660.204,33.20418,E04001
26,56,2.3474,30,0.7451,1671.02,33.4205,E04001
26,56,2.3474,30,0.7501,1683.344,33.66698,E04001
26,56,2.3474,30,0.7551,1694.42,33.8885,E04001
26,56,2.3474,30,0.7601,1707.108,34.14226,E04001
26,56,2.3474,30,0.7651,1718.444,34.36898,E04001
26,56,2.3474,30,0.7701,1731.496,34.63002,E04001
26,56,2.3474,30,0.7751,1743.04,34.8609,E04001
26,56,2.3474,30,0.7801,1756.404,35.12818,E04001
26,56,2.3474,30,0.7851,1769.456,35.38922,E04001
26,56,2.3474,30,0.7901,1781.832,35.63674,E04001
26,56,2.3474,30,0.7951,1795.092,35.90194,E04001
26,56,2.3474,30,0.8001,1807.624,36.15258,E04001
26,56,2.3474,30,0.8051,1820.988,36.41986,E04001
26,56,2.3474,30,0.8101,1833.624,36.67258,E04001
26,56,2.3474,30,0.8151,1847.144,36.94298,E04001
26,56,2.3474,30,0.8201,1859.728,37.19466,E04001
26,56,2.3474,30,0.8251,1873.3,37.4661,E04001
26,56,2.3474,30,0.8301,1885.884,37.71778,E04001
26,56,2.3474,30,0.8351,1899.404,37.98818,E04001
26,56,2.3474,30,0.8401,1911.832,38.23674,E04001
26,56,2.3474,30,0.8451,1925.3,38.5061,E04001
26,56,2.3474,30,0.8501,1937.676,38.75362,E04001
26,56,2.3474,30,0.8551,1950.884,39.01778,E04001
26,56,2.3474,30,0.8601,1963.208,39.26426,E04001
26,56,2.3474,30,0.8651,1976.156,39.52322,E04001
26,56,2.3474,30,0.8701,1988.324,39.76658,E04001
26,56,2.3474,30,0.8751,2001.012,40.02034,E04001
26,56,2.3474,30,0.8801,2012.972,40.25954,E04001
26,56,2.3474,30,0.8851,2025.452,40.50914,E04001
26,56,2.3474,30,0.8901,2037.152,40.74314,E04001
26,56,2.3474,30,0.8951,2049.424,40.98858,E04001
26,56,2.3474,30,0.9001,2060.864,41.21738,E04001
26,56,2.3474,30,0.9051,2072.928,41.45866,E04001
26,56,2.3474,30,0.9101,2084.056,41.68122,E04001
26,56,2.3474,30,0.9151,2095.912,41.91834,E04001
26,56,2.3474,30,0.9201,2106.78,42.1357,E04001
26,56,2.3474,30,0.9251,2118.428,42.36866,E04001
26,56,2.3474,30,0.9301,2129.244,42.58498,E04001
26,56,2.3474,30,0.9351,2139.956,42.79922,E04001
26,56,2.3474,30,0.9401,2151.292,43.02594,E04001
26,56,2.3474,30,0.9451,2161.744,43.23498,E04001
26,56,2.3474,30,0.9501,2172.976,43.45962,E04001
26,56,2.3474,30,0.9551,2183.22,43.6645,E04001
26,56,2.3474,30,0.9601,2194.296,43.88602,E04001
26,56,2.3474,30,0.9651,2204.384,44.08778,E04001
26,56,2.3474,30,0.9701,2215.356,44.30722,E04001
26,56,2.3474,30,0.9751,2225.288,44.50586,E04001
26,56,2.3474,30,0.9801,2236.208,44.72426,E04001
26,56,2.3474,30,0.9851,2246.088,44.92186,E04001
26,56,2.3474,30,0.9901,2256.904,45.13818,E04001
26,56,2.3474,30,0.9951,2266.94,45.3389,E04001
26,56,2.3474,30,1.0001,2277.184,45.54378,E04001
26,56,2.3474,30,1.0051,2287.532,45.75074,E04001
26,56,2.3474,30,1.0101,2297.724,45.95458,E04001
26,56,2.3474,30,1.0151,2308.124,46.16258,E04001
26,56,2.3474,30,1.0201,2318.316,46.36642,E04001
26,56,2.3474,30,1.0251,2328.924,46.57858,E04001
26,56,2.3474,30,1.0301,2338.908,46.77826,E04001
26,56,2.3474,30,1.0351,2349.568,46.99146,E04001
26,56,2.3474,30,1.0401,2359.552,47.19114,E04001
26,56,2.3474,30,1.0451,2370.16,47.4033,E04001
26,56,2.3474,30,1.0501,2380.3,47.6061,E04001
26,56,2.3474,30,1.0551,2391.064,47.82138,E04001
26,56,2.3474,30,1.0601,2401.152,48.02314,E04001
26,56,2.3474,30,1.0651,2412.02,48.2405,E04001
26,56,2.3474,30,1.0701,2422.004,48.44018,E04001
26,56,2.3474,30,1.0751,2433.132,48.66274,E04001
26,56,2.3474,30,1.0801,2443.168,48.86346,E04001
26,56,2.3474,30,1.0851,2454.348,49.08706,E04001
26,56,2.3474,30,1.0901,2464.436,49.28882,E04001
26,56,2.3474,30,1.0951,2475.616,49.51242,E04001
26,56,2.3474,30,1.1001,2485.808,49.71626,E04001
26,56,2.3474,30,1.1051,2496.884,49.93778,E04001
26,56,2.3474,30,1.1101,2507.284,50.14578,E04001
26,56,2.3474,30,1.1151,2518.308,50.36626,E04001
26,56,2.3474,30,1.1201,2528.812,50.57634,E04001
26,56,2.3474,30,1.1251,2539.472,50.78954,E04001
26,56,2.3474,30,1.1301,2550.288,51.00586,E04001
26,56,2.3474,30,1.1351,2560.896,51.21802,E04001
26,56,2.3474,30,1.1401,2571.868,51.43746,E04001
26,56,2.3474,30,1.1451,2582.216,51.64442,E04001
26,56,2.3474,30,1.1501,2593.344,51.86698,E04001
26,56,2.3474,30,1.1551,2602.912,52.05834,E04001
26,56,2.3474,30,1.1601,2614.716,52.29442,E04001
26,56,2.3474,30,1.1651,2624.284,52.48578,E04001
26,56,2.3474,30,1.1701,2635.932,52.71874,E04001
26,56,2.3474,30,1.1751,2645.5,52.9101,E04001
26,56,2.3474,30,1.1801,2656.836,53.13682,E04001
26,56,2.3474,30,1.1851,2666.508,53.33026,E04001
26,56,2.3474,30,1.1901,2677.48,53.5497,E04001
26,56,2.3474,30,1.1951,2687.204,53.74418,E04001
26,56,2.3474,30,1.2001,2697.292,53.94594,E04001
26,56,2.3474,30,1.2051,2707.588,54.15186,E04001
26,56,2.3474,30,1.2101,2717.052,54.34114,E04001
26,56,2.3474,30,1.2151,2727.556,54.55122,E04001
26,56,2.3474,30,1.2201,2736.292,54.72594,E04001
26,56,2.3474,30,1.2251,2747.056,54.94122,E04001
26,56,2.3474,30,1.2301,2755.792,55.11594,E04001
26,56,2.3474,30,1.2351,2766.036,55.32082,E04001
26,56,2.3474,30,1.2401,2774.876,55.49762,E04001
26,56,2.3474,30,1.2451,2785.38,55.7077,E04001
26,56,2.3474,30,1.2501,2794.584,55.89178,E04001
26,56,2.3474,30,1.2551,2802.332,56.04674,E04001
26,56,2.3474,30,1.2601,2812.16,56.2433,E04001
26,56,2.3474,30,1.2651,2819.804,56.39618,E04001
26,56,2.3474,30,1.2701,2828.956,56.57922,E04001
26,56,2.3474,30,1.2751,2836.548,56.73106,E04001
26,56,2.3474,30,1.2801,2844.452,56.88914,E04001
26,56,2.3474,30,1.2851,2852.564,57.05138,E04001
26,56,2.3474,30,1.2901,2859.272,57.18554,E04001
26,56,2.3474,30,1.2951,2867.8,57.3561,E04001
26,56,2.3474,30,1.3001,2874.352,57.48714,E04001
26,56,2.3474,30,1.3051,2882.1,57.6421,E04001
26,56,2.3474,30,1.3101,2888.6,57.7721,E04001
26,56,2.3474,30,1.3151,2894.944,57.89898,E04001
26,56,2.3474,30,1.3201,2902.016,58.04042,E04001
26,56,2.3474,30,1.3251,2907.632,58.15274,E04001
26,56,2.3474,30,1.3301,2914.496,58.29002,E04001
26,56,2.3474,30,1.3351,2919.956,58.39922,E04001
26,56,2.3474,30,1.3401,2925.468,58.50946,E04001
26,56,2.3474,30,1.3451,2931.396,58.62802,E04001
26,56,2.3474,30,1.3501,2936.024,58.72058,E04001
26,56,2.3474,30,1.3551,2941.848,58.83706,E04001
26,56,2.3474,30,1.3601,2946.32,58.9265,E04001
26,56,2.3474,30,1.3651,2950.792,59.01594,E04001
26,56,2.3474,30,1.3701,2955.732,59.11474,E04001
26,56,2.3474,30,1.3751,2959.476,59.18962,E04001
26,56,2.3474,30,1.3801,2964.104,59.28218,E04001
26,56,2.3474,30,1.3851,2967.692,59.35394,E04001
26,56,2.3474,30,1.3901,2970.76,59.4153,E04001
26,56,2.3474,30,1.3951,2975.024,59.50058,E04001
26,56,2.3474,30,1.4001,2977.884,59.55778,E04001
26,56,2.3474,30,1.4051,2981.004,59.62018,E04001
26,56,2.3474,30,1.4101,2984.124,59.68258,E04001
26,56,2.3474,30,1.4151,2986.308,59.72626,E04001
26,56,2.3474,30,1.4201,2989.376,59.78762,E04001
