Z,A,E0,ThetaDeg,nu,cross,error,dataSet,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6281,4940.312,98.80624,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6301,4940.312,98.80624,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6321,4940.364,98.80728,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6341,4940.156,98.80312,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6361,4939.844,98.79688,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6381,4939.48,98.7896,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6401,4939.012,98.78024,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6421,4938.544,98.77088,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6441,4938.024,98.76048,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6461,4937.504,98.75008,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6481,4937.244,98.74488,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6501,4937.036,98.74072,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6521,4936.568,98.73136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6541,4936.048,98.72096,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6561,4935.476,98.70952,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6581,4934.8,98.696,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6601,4934.124,98.68248,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6621,4933.396,98.66792,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6641,4932.668,98.65336,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6661,4932.2,98.644,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6681,4931.732,98.63464,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6701,4931.056,98.62112,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6721,4930.328,98.60656,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6741,4929.496,98.58992,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6761,4928.664,98.57328,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6781,4927.78,98.5556,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6801,4926.896,98.53792,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6821,4925.96,98.5192,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6841,4925.232,98.50464,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6861,4924.556,98.49112,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6881,4923.724,98.47448,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6901,4922.788,98.45576,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6921,4921.8,98.436,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6941,4920.76,98.4152,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6961,4919.72,98.3944,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.6981,4918.628,98.37256,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7001,4917.536,98.35072,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7021,4916.496,98.32992,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7041,4915.612,98.31224,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7061,4914.676,98.29352,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7081,4913.584,98.27168,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7101,4912.44,98.2488,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7121,4911.296,98.22592,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7141,4910.048,98.20096,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7161,4908.852,98.17704,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7181,4907.552,98.15104,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7201,4906.304,98.12608,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7221,4905.212,98.10424,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7241,4904.12,98.0824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7261,4902.924,98.05848,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7281,4901.624,98.03248,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7301,4900.324,98.00648,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7321,4898.972,97.97944,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7341,4897.62,97.9524,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7361,4896.216,97.92432,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7381,4894.812,97.89624,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7401,4893.356,97.86712,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7421,4892.16,97.8432,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7441,4890.912,97.81824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7461,4889.56,97.7912,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7481,4888.104,97.76208,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7501,4886.648,97.73296,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7521,4885.14,97.7028,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7541,4883.632,97.67264,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7561,4882.124,97.64248,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7581,4880.564,97.61128,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7601,4879.108,97.58216,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7621,4877.756,97.55512,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7641,4876.3,97.526,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7661,4874.74,97.4948,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7681,4873.18,97.4636,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7701,4871.62,97.4324,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7721,4870.008,97.40016,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7741,4868.344,97.36688,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7761,4866.732,97.33464,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7781,4865.068,97.30136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7801,4863.508,97.27016,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7821,4861.948,97.23896,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7841,4860.388,97.20776,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7861,4858.724,97.17448,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7881,4857.06,97.1412,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7901,4855.344,97.10688,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7921,4853.628,97.07256,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7941,4851.912,97.03824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7961,4850.144,97.00288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.7981,4848.428,96.96856,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8001,4846.712,96.93424,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8021,4845.048,96.90096,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8041,4843.384,96.86768,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8061,4841.616,96.83232,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8081,4839.848,96.79696,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8101,4838.08,96.7616,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8121,4836.26,96.7252,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8141,4834.44,96.6888,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8161,4832.568,96.65136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8181,4830.748,96.61496,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8201,4828.876,96.57752,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8221,4827.16,96.5432,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8241,4825.392,96.50784,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8261,4823.572,96.47144,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8281,4821.7,96.434,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8301,4819.828,96.39656,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8321,4817.956,96.35912,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8341,4816.032,96.32064,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8361,4814.108,96.28216,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8381,4812.184,96.24368,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8401,4810.26,96.2052,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8421,4808.388,96.16776,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8441,4806.516,96.13032,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8461,4804.644,96.09288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8481,4802.72,96.0544,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8501,4800.744,96.01488,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8521,4798.82,95.9764,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8541,4796.844,95.93688,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8561,4794.868,95.89736,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8581,4792.84,95.8568,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8601,4790.864,95.81728,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8621,4788.836,95.77672,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8641,4786.912,95.73824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8661,4784.988,95.69976,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8681,4782.96,95.6592,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8701,4780.984,95.61968,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8721,4778.956,95.57912,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8741,4776.928,95.53856,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8761,4774.848,95.49696,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8781,4772.82,95.4564,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8801,4770.74,95.4148,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8821,4768.66,95.3732,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8841,4766.58,95.3316,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8861,4764.604,95.29208,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8881,4762.576,95.25152,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8901,4760.548,95.21096,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8921,4758.468,95.16936,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8941,4756.388,95.12776,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8961,4754.256,95.08512,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.8981,4752.176,95.04352,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9001,4750.044,95.00088,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9021,4747.912,94.95824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9041,4745.78,94.9156,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9061,4743.648,94.87296,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9081,4741.568,94.83136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9101,4739.54,94.7908,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9121,4737.408,94.74816,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9141,4735.276,94.70552,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9161,4733.144,94.66288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9181,4730.96,94.6192,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9201,4728.828,94.57656,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9221,4726.644,94.53288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9241,4724.512,94.49024,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9261,4722.328,94.44656,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9281,4720.144,94.40288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9301,4718.012,94.36024,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9321,4715.88,94.3176,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9341,4713.696,94.27392,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9361,4711.512,94.23024,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9381,4709.328,94.18656,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9401,4707.144,94.14288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9421,4704.96,94.0992,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9441,4702.776,94.05552,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9461,4700.54,94.0108,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9481,4698.356,93.96712,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9501,4696.12,93.9224,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9521,4693.884,93.87768,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9541,4691.7,93.834,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9561,4689.568,93.79136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9581,4687.332,93.74664,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9601,4685.096,93.70192,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9621,4682.912,93.65824,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9641,4680.676,93.61352,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9661,4678.44,93.5688,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9681,4676.152,93.52304,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9701,4673.916,93.47832,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9721,4671.68,93.4336,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9741,4669.444,93.38888,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9761,4667.156,93.34312,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9781,4664.972,93.29944,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9801,4662.736,93.25472,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9821,4660.5,93.21,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9841,4658.264,93.16528,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9861,4656.028,93.12056,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9881,4653.74,93.0748,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9901,4651.452,93.02904,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9921,4649.216,92.98432,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9941,4646.928,92.93856,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9961,4644.64,92.8928,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,1.9981,4642.404,92.84808,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0001,4640.116,92.80232,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0021,4637.88,92.7576,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0041,4635.644,92.71288,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0061,4633.356,92.66712,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0081,4631.068,92.62136,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0101,4628.832,92.57664,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0121,4626.544,92.53088,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0141,4624.256,92.48512,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0161,4621.968,92.43936,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0181,4619.68,92.3936,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0201,4617.392,92.34784,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0221,4615.104,92.30208,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0241,4612.764,92.25528,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0261,4610.528,92.21056,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0281,4608.24,92.1648,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0301,4605.952,92.11904,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0321,4603.664,92.07328,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0341,4601.376,92.02752,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0361,4599.088,91.98176,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0381,4596.8,91.936,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0401,4594.512,91.89024,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0421,4592.224,91.84448,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0441,4589.884,91.79768,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0461,4587.596,91.75192,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0481,4585.308,91.70616,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0501,4583.02,91.6604,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0521,4580.732,91.61464,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0541,4578.444,91.56888,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0561,4576.156,91.52312,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0581,4573.868,91.47736,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0601,4571.58,91.4316,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0621,4569.24,91.3848,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0641,4566.952,91.33904,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0661,4564.664,91.29328,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0681,4562.376,91.24752,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0701,4560.036,91.20072,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0721,4557.748,91.15496,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0741,4555.46,91.1092,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0761,4553.172,91.06344,E04001,,,,,,,,,,,,,,,
26,56,3.4889,20,2.0781,4550.884,91.01768,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1393,430.04,8.6008,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1413,432.432,8.64864,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1433,434.72,8.6944,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1453,437.008,8.74016,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1473,439.296,8.78592,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1493,441.532,8.83064,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1513,443.768,8.87536,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1533,446.108,8.92216,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1553,448.448,8.96896,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1573,450.736,9.01472,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1593,452.972,9.05944,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1613,455.26,9.1052,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1633,457.496,9.14992,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1653,459.732,9.19464,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1673,462.124,9.24248,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1693,464.412,9.28824,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1713,466.7,9.334,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1733,468.988,9.37976,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1753,471.224,9.42448,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1773,473.46,9.4692,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1793,475.748,9.51496,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1813,478.14,9.5628,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1833,480.428,9.60856,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1853,482.716,9.65432,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1873,485.004,9.70008,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1893,487.292,9.74584,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1913,489.58,9.7916,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1933,491.816,9.83632,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1953,494.26,9.8852,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1973,496.548,9.93096,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.1993,498.888,9.97776,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2013,501.176,10.02352,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2033,503.516,10.07032,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2053,505.804,10.11608,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2073,508.04,10.1608,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2093,510.484,10.20968,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2113,512.876,10.25752,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2133,515.216,10.30432,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2153,517.556,10.35112,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2173,519.896,10.39792,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2193,522.184,10.44368,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2213,524.524,10.49048,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2233,526.968,10.53936,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2253,529.36,10.5872,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2273,531.752,10.63504,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2293,534.144,10.68288,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2313,536.484,10.72968,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2333,538.876,10.77752,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2353,541.216,10.82432,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2373,543.712,10.87424,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2393,546.156,10.92312,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2413,548.6,10.972,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2433,550.992,11.01984,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2453,553.436,11.06872,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2473,555.828,11.11656,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2493,558.22,11.1644,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2513,560.768,11.21536,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2533,563.264,11.26528,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2553,565.708,11.31416,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2573,568.204,11.36408,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2593,570.648,11.41296,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2613,573.092,11.46184,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2633,575.536,11.51072,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2653,578.136,11.56272,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2673,580.684,11.61368,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2693,583.232,11.66464,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2713,585.78,11.7156,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2733,588.276,11.76552,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2753,590.772,11.81544,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2773,593.268,11.86536,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2793,595.816,11.91632,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2813,598.52,11.9704,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2833,601.12,12.0224,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2853,603.72,12.0744,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2873,606.268,12.12536,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2893,608.816,12.17632,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2913,611.416,12.22832,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2933,614.016,12.28032,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2953,616.772,12.33544,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2973,619.424,12.38848,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.2993,622.024,12.44048,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.3013,624.676,12.49352,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.3033,627.328,12.54656,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.3053,629.98,12.5996,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.3073,632.632,12.65264,E04001,,,,,,,,,,,,,,,
26,56,4.6289,20,1.3093,635.388,12.70776,E04001,,,,,,,,,,,,,,,
